Operation_Date,Year,Month,Quarter,Day_of_Week,Weekend,Peak_Season,Warehouse_ID,Warehouse_Type,Warehouse_Area_sq_m,Temperature_C,Humidity_Percentage,Weather_Condition,Warehouse_Occupancy_Percentage,Total_Shipments,Total_Cargo_Weight_kg,Total_Cargo_Volume_m3,Number_of_Flights,Forklift_Operating_Hours,Conveyor_Operating_Hours,HVAC_Operating_Hours,Equipment_Utilization_Percentage,Staff_Count,Staff_Availability_Percentage,Energy_Consumption_kWh
2023-09-23,2023,9,3,Saturday,Yes,No,WH001,General,23238,37.2,66,Sunny,73,195,20872.29,93.31,13,6.2,3.6,7.2,53.5,59,92.9,82.81
2023-09-23,2023,9,3,Saturday,Yes,No,WH006,General,20006,37.2,66,Sunny,66,205,23656.78,101.66,8,6.6,3.7,6.9,53.9,66,91.7,83.52
2023-09-23,2023,9,3,Saturday,Yes,No,LA001,Live Animal,11771,37.2,66,Sunny,64,13,512.52,10.11,1,1.8,0.0,6.4,35.1,13,86.3,139.06
2023-09-23,2023,9,3,Saturday,Yes,No,EX001,Express,14467,37.2,66,Sunny,75,269,4174.41,33.4,15,7.6,9.7,7.0,79.6,46,85.6,121.66
2023-09-23,2023,9,3,Saturday,Yes,No,DG001,Dangerous Goods,11016,37.2,66,Sunny,66,61,3472.31,8.7,4,3.0,0.4,7.1,42.9,27,89.3,115.75
2023-09-23,2023,9,3,Saturday,Yes,No,CW002,Cold,13143,37.2,66,Sunny,98,223,22238.47,82.21,13,7.1,2.7,11.7,72.4,45,88.2,187.51
2023-09-23,2023,9,3,Saturday,Yes,No,CW001,Cold,13828,37.2,66,Sunny,87,169,17049.19,61.62,8,5.4,1.8,11.5,58.7,49,89.9,186.31
2023-09-23,2023,9,3,Saturday,Yes,No,VW001,Valuable,4419,37.2,66,Sunny,63,20,271.43,1.83,1,2.0,0.2,4.0,34.1,9,91.0,75.78
2023-09-24,2023,9,3,Sunday,No,No,WH005,General,20253,38.5,67,Hot,78,319,32655.35,148.49,15,8.4,5.9,7.6,70.3,59,89.0,94.15
2023-09-24,2023,9,3,Sunday,No,No,WH004,General,24074,38.5,67,Hot,57,240,27845.31,134.68,12,7.1,4.4,6.9,59.3,62,87.0,89.64
2023-09-24,2023,9,3,Sunday,No,No,WH003,General,18204,38.5,67,Hot,84,232,26387.52,144.01,12,7.6,4.6,7.0,69.3,56,89.3,92.23
2023-09-24,2023,9,3,Sunday,No,No,WH002,General,18912,38.5,67,Hot,83,221,20329.7,127.16,12,7.5,4.1,7.2,70.9,63,85.4,85.28
2023-09-24,2023,9,3,Sunday,No,No,WH001,General,23238,38.5,67,Hot,65,161,17755.12,104.94,8,5.1,3.0,7.1,51.2,58,88.8,81.72
2023-09-24,2023,9,3,Sunday,No,No,WH006,General,20006,38.5,67,Hot,69,230,23798.25,150.17,9,7.4,4.5,7.0,59.1,64,93.7,84.38
2023-09-24,2023,9,3,Sunday,No,No,LA001,Live Animal,11771,38.5,67,Hot,74,33,750.8,9.53,1,2.1,0.0,7.4,41.7,20,91.8,140.63
2023-09-24,2023,9,3,Sunday,No,No,EX001,Express,14467,38.5,67,Hot,79,253,5982.54,68.87,16,7.9,9.1,7.5,75.4,49,97.6,118.63
2023-09-24,2023,9,3,Sunday,No,No,DG001,Dangerous Goods,11016,38.5,67,Hot,59,40,2519.32,5.04,2,1.8,0.1,7.2,32.3,26,96.1,110.24
2023-09-24,2023,9,3,Sunday,No,No,CW002,Cold,13143,38.5,67,Hot,65,141,11893.38,49.4,6,4.9,1.4,12.1,41.8,47,93.2,183.3
2023-09-24,2023,9,3,Sunday,No,No,CW001,Cold,13828,38.5,67,Hot,76,131,13026.62,56.97,6,4.2,1.5,11.9,45.0,36,93.5,182.23
2023-09-24,2023,9,3,Sunday,No,No,VW001,Valuable,4419,38.5,67,Hot,48,32,308.97,2.75,2,1.3,0.4,4.1,23.8,13,97.3,68.4
2023-09-25,2023,9,3,Monday,No,No,WH006,General,20006,36.4,71,Sunny,67,277,27476.48,116.32,12,7.9,5.2,6.2,65.9,56,95.7,90.3
2023-09-25,2023,9,3,Monday,No,No,WH005,General,20253,36.4,71,Sunny,92,320,37742.82,242.64,13,9.5,5.4,6.2,78.5,66,89.2,87.9
2023-09-25,2023,9,3,Monday,No,No,WH004,General,24074,36.4,71,Sunny,56,162,19120.73,82.04,7,5.5,2.5,7.0,48.6,60,96.5,79.72
2023-09-25,2023,9,3,Monday,No,No,WH003,General,18204,36.4,71,Sunny,59,147,17942.69,108.12,9,5.4,2.2,6.2,49.2,49,94.5,87.67
2023-09-25,2023,9,3,Monday,No,No,WH002,General,18912,36.4,71,Sunny,91,387,39688.41,169.88,24,10.2,6.6,6.8,89.1,71,93.8,93.57
2023-09-25,2023,9,3,Monday,No,No,WH001,General,23238,36.4,71,Sunny,85,293,26336.55,108.47,11,8.8,4.9,6.9,74.7,61,86.7,88.57
2023-09-25,2023,9,3,Monday,No,No,VW001,Valuable,4419,36.4,71,Sunny,22,14,79.76,0.43,1,1.0,0.4,3.9,10.0,15,96.4,68.13
2023-09-25,2023,9,3,Monday,No,No,EX001,Express,14467,36.4,71,Sunny,76,266,4114.97,29.9,14,7.2,8.9,6.3,75.4,49,95.6,116.27
2023-09-25,2023,9,3,Monday,No,No,DG001,Dangerous Goods,11016,36.4,71,Sunny,47,43,2293.71,6.36,2,1.5,0.3,6.3,27.3,20,89.9,104.07
2023-09-25,2023,9,3,Monday,No,No,CW002,Cold,13143,36.4,71,Sunny,68,155,14602.89,50.1,8,4.7,1.7,11.5,51.8,40,86.3,178.06
2023-09-25,2023,9,3,Monday,No,No,CW001,Cold,13828,36.4,71,Sunny,96,206,17176.66,75.95,13,6.9,2.1,12.0,67.7,39,96.0,190.37
2023-09-25,2023,9,3,Monday,No,No,LA001,Live Animal,11771,36.4,71,Sunny,35,18,648.98,7.26,1,1.0,0.0,6.2,21.0,17,96.4,128.33
2023-09-26,2023,9,3,Tuesday,No,No,WH002,General,18912,36.8,71,Sunny,95,347,40695.79,255.07,20,10.1,5.8,6.4,89.9,74,91.9,93.93
2023-09-26,2023,9,3,Tuesday,No,No,WH005,General,20253,36.8,71,Sunny,59,178,21574.64,90.35,11,5.6,2.9,6.2,50.8,49,96.5,80.83
2023-09-26,2023,9,3,Tuesday,No,No,WH004,General,24074,36.8,71,Sunny,79,254,25519.33,134.17,16,7.5,4.8,6.2,67.2,65,97.6,89.41
2023-09-26,2023,9,3,Tuesday,No,No,WH003,General,18204,36.8,71,Sunny,92,287,27621.46,111.31,15,8.7,4.9,6.6,76.9,54,93.3,90.4
2023-09-26,2023,9,3,Tuesday,No,No,WH001,General,23238,36.8,71,Sunny,80,282,29649.31,146.14,16,8.2,5.0,6.3,71.2,68,96.0,86.25
2023-09-26,2023,9,3,Tuesday,No,No,WH006,General,20006,36.8,71,Sunny,91,231,27026.77,123.65,10,7.3,4.0,6.5,65.7,52,93.8,90.61
2023-09-26,2023,9,3,Tuesday,No,No,LA001,Live Animal,11771,36.8,71,Sunny,65,16,719.45,10.31,1,1.8,0.0,6.9,35.2,14,93.0,134.21
2023-09-26,2023,9,3,Tuesday,No,No,CW001,Cold,13828,36.8,71,Sunny,75,216,17579.32,59.89,12,6.1,2.2,11.4,54.4,52,85.1,178.05
2023-09-26,2023,9,3,Tuesday,No,No,CW002,Cold,13143,36.8,71,Sunny,78,156,16993.7,67.01,7,5.5,1.5,11.8,57.4,50,96.4,184.93
2023-09-26,2023,9,3,Tuesday,No,No,VW001,Valuable,4419,36.8,71,Sunny,50,15,194.94,1.22,1,0.9,0.4,3.8,23.8,14,89.0,73.5
2023-09-26,2023,9,3,Tuesday,No,No,EX001,Express,14467,36.8,71,Sunny,88,286,5802.0,42.48,16,8.7,9.8,6.5,83.8,45,89.2,125.0
2023-09-26,2023,9,3,Tuesday,No,No,DG001,Dangerous Goods,11016,36.8,71,Sunny,65,50,3634.89,9.31,2,2.5,0.1,7.1,32.0,18,94.7,108.99
2023-09-27,2023,9,3,Wednesday,No,No,WH006,General,20006,37.0,64,Cloudy,65,215,25733.52,125.48,10,6.6,3.9,7.2,61.2,63,91.4,88.62
2023-09-27,2023,9,3,Wednesday,No,No,WH005,General,20253,37.0,64,Cloudy,85,226,25538.35,116.25,10,6.9,3.8,6.3,68.3,66,87.2,88.47
2023-09-27,2023,9,3,Wednesday,No,No,WH004,General,24074,37.0,64,Cloudy,58,206,23293.51,142.59,9,6.4,4.1,6.5,55.2,66,85.2,87.37
2023-09-27,2023,9,3,Wednesday,No,No,WH003,General,18204,37.0,64,Cloudy,59,206,20537.78,109.73,10,5.8,4.2,7.2,51.0,58,85.5,87.39
2023-09-27,2023,9,3,Wednesday,No,No,WH001,General,23238,37.0,64,Cloudy,60,164,16789.07,105.37,9,5.9,3.2,6.7,54.4,48,89.4,78.51
2023-09-27,2023,9,3,Wednesday,No,No,WH002,General,18912,37.0,64,Cloudy,55,185,20502.69,100.43,11,6.2,3.6,6.6,46.3,60,91.0,88.27
2023-09-27,2023,9,3,Wednesday,No,No,LA001,Live Animal,11771,37.0,64,Cloudy,54,12,284.57,4.63,1,1.1,0.0,7.1,21.4,12,86.9,137.84
2023-09-27,2023,9,3,Wednesday,No,No,EX001,Express,14467,37.0,64,Cloudy,93,204,4652.61,35.42,9,6.4,7.0,6.8,69.7,48,90.7,118.66
2023-09-27,2023,9,3,Wednesday,No,No,DG001,Dangerous Goods,11016,37.0,64,Cloudy,64,61,3815.39,8.84,2,2.4,0.3,7.0,31.9,22,92.4,113.92
2023-09-27,2023,9,3,Wednesday,No,No,CW002,Cold,13143,37.0,64,Cloudy,87,226,19024.11,80.92,9,6.9,2.4,11.5,67.4,55,96.3,188.76
2023-09-27,2023,9,3,Wednesday,No,No,CW001,Cold,13828,37.0,64,Cloudy,80,137,12387.67,45.51,6,4.8,1.8,11.4,51.6,41,90.0,176.33
2023-09-27,2023,9,3,Wednesday,No,No,VW001,Valuable,4419,37.0,64,Cloudy,36,23,119.85,0.76,1,0.9,0.5,4.2,15.8,14,94.1,67.03
2023-09-28,2023,9,3,Thursday,No,No,WH002,General,18912,37.2,63,Sunny,58,223,26247.13,118.17,12,6.5,3.5,7.2,57.5,59,93.4,82.96
2023-09-28,2023,9,3,Thursday,No,No,WH005,General,20253,37.2,63,Sunny,76,312,29014.04,132.62,15,8.4,6.0,6.4,68.8,72,91.1,87.41
2023-09-28,2023,9,3,Thursday,No,No,WH006,General,20006,37.2,63,Sunny,89,239,23630.36,112.54,14,7.6,4.1,7.1,70.8,54,97.3,89.04
2023-09-28,2023,9,3,Thursday,No,No,WH004,General,24074,37.2,63,Sunny,95,405,45076.96,207.53,19,11.1,7.2,7.2,88.1,62,91.4,91.3
2023-09-28,2023,9,3,Thursday,No,No,WH003,General,18204,37.2,63,Sunny,77,253,29666.3,160.26,14,7.7,4.8,6.8,62.9,61,96.1,84.95
2023-09-28,2023,9,3,Thursday,No,No,WH001,General,23238,37.2,63,Sunny,76,282,30739.71,138.12,12,8.0,5.4,6.5,66.4,65,98.3,84.07
2023-09-28,2023,9,3,Thursday,No,No,CW002,Cold,13143,37.2,63,Sunny,70,163,16548.07,65.43,6,5.4,1.9,12.0,48.7,38,98.8,184.21
2023-09-28,2023,9,3,Thursday,No,No,LA001,Live Animal,11771,37.2,63,Sunny,48,17,530.36,7.62,1,0.9,0.0,6.3,20.3,20,93.9,129.98
2023-09-28,2023,9,3,Thursday,No,No,EX001,Express,14467,37.2,63,Sunny,93,245,4150.91,37.28,12,7.5,7.9,7.1,74.0,48,93.0,121.69
2023-09-28,2023,9,3,Thursday,No,No,DG001,Dangerous Goods,11016,37.2,63,Sunny,38,27,1924.61,5.34,1,0.9,0.0,6.6,19.7,18,97.1,103.32
2023-09-28,2023,9,3,Thursday,No,No,CW001,Cold,13828,37.2,63,Sunny,88,234,21846.24,91.1,12,6.5,2.5,11.8,64.1,40,92.0,184.73
2023-09-28,2023,9,3,Thursday,No,No,VW001,Valuable,4419,37.2,63,Sunny,70,38,268.96,2.41,1,1.9,0.4,4.3,36.5,16,90.2,72.36
2023-09-29,2023,9,3,Friday,Yes,No,WH006,General,20006,36.8,64,Sunny,73,182,19182.25,81.77,8,6.5,3.0,6.2,59.5,52,93.2,80.5
2023-09-29,2023,9,3,Friday,Yes,No,WH005,General,20253,36.8,64,Sunny,88,342,30618.31,159.82,19,10.1,6.5,6.3,83.5,65,88.0,85.76
2023-09-29,2023,9,3,Friday,Yes,No,WH004,General,24074,36.8,64,Sunny,91,348,40339.24,173.97,20,9.6,6.2,6.6,85.7,63,98.6,92.47
2023-09-29,2023,9,3,Friday,Yes,No,WH003,General,18204,36.8,64,Sunny,88,294,26283.28,127.86,15,8.3,4.9,6.5,69.8,60,94.7,91.94
2023-09-29,2023,9,3,Friday,Yes,No,WH001,General,23238,36.8,64,Sunny,58,143,13850.48,84.2,7,5.2,2.5,6.5,48.8,54,88.2,85.47
2023-09-29,2023,9,3,Friday,Yes,No,WH002,General,18912,36.8,64,Sunny,62,159,16486.56,92.52,8,5.0,3.1,6.3,44.9,53,85.4,86.86
2023-09-29,2023,9,3,Friday,Yes,No,LA001,Live Animal,11771,36.8,64,Sunny,35,5,135.76,1.6,1,0.9,0.0,6.7,18.0,15,88.0,136.13
2023-09-29,2023,9,3,Friday,Yes,No,CW001,Cold,13828,36.8,64,Sunny,81,169,17687.45,87.13,8,5.0,1.8,11.9,58.9,37,88.0,187.0
2023-09-29,2023,9,3,Friday,Yes,No,CW002,Cold,13143,36.8,64,Sunny,68,192,17654.68,59.05,9,6.0,2.3,11.8,49.5,43,89.8,176.7
2023-09-29,2023,9,3,Friday,Yes,No,VW001,Valuable,4419,36.8,64,Sunny,26,7,55.27,0.44,1,0.6,0.2,3.7,14.6,11,89.9,70.8
2023-09-29,2023,9,3,Friday,Yes,No,EX001,Express,14467,36.8,64,Sunny,64,174,3423.71,28.39,8,6.0,5.5,6.6,55.3,42,89.7,114.23
2023-09-29,2023,9,3,Friday,Yes,No,DG001,Dangerous Goods,11016,36.8,64,Sunny,74,98,6024.29,13.65,4,3.7,0.6,6.6,48.8,27,92.4,109.52
2023-09-30,2023,9,3,Saturday,Yes,No,WH005,General,20253,37.2,62,Sunny,62,223,24361.09,104.56,13,6.8,4.0,6.4,61.7,54,90.6,85.22
2023-09-30,2023,9,3,Saturday,Yes,No,WH004,General,24074,37.2,62,Sunny,58,234,20556.8,100.66,12,6.5,4.0,6.8,59.0,59,95.9,88.18
2023-09-30,2023,9,3,Saturday,Yes,No,WH003,General,18204,37.2,62,Sunny,95,312,33732.01,157.62,13,9.0,6.0,6.6,83.9,61,86.8,87.07
2023-09-30,2023,9,3,Saturday,Yes,No,WH002,General,18912,37.2,62,Sunny,82,307,30574.21,149.88,18,9.1,5.2,6.8,71.8,59,88.6,83.88
2023-09-30,2023,9,3,Saturday,Yes,No,WH001,General,23238,37.2,62,Sunny,70,203,20858.88,120.64,9,6.6,3.6,7.2,54.2,52,95.2,89.59
2023-09-30,2023,9,3,Saturday,Yes,No,WH006,General,20006,37.2,62,Sunny,84,321,30641.14,155.89,17,8.7,5.5,7.1,75.7,76,91.8,86.32
2023-09-30,2023,9,3,Saturday,Yes,No,LA001,Live Animal,11771,37.2,62,Sunny,55,13,435.96,4.69,1,1.1,0.0,7.0,27.2,20,85.9,137.1
2023-09-30,2023,9,3,Saturday,Yes,No,EX001,Express,14467,37.2,62,Sunny,75,194,4610.47,34.47,8,6.1,7.1,6.7,63.0,44,96.8,114.92
2023-09-30,2023,9,3,Saturday,Yes,No,DG001,Dangerous Goods,11016,37.2,62,Sunny,69,56,3237.08,10.03,2,2.4,0.2,6.5,36.0,23,88.9,106.71
2023-09-30,2023,9,3,Saturday,Yes,No,CW002,Cold,13143,37.2,62,Sunny,90,222,17792.74,71.5,14,6.8,2.5,12.2,68.2,40,96.2,187.49
2023-09-30,2023,9,3,Saturday,Yes,No,CW001,Cold,13828,37.2,62,Sunny,84,191,20481.19,80.21,10,5.9,2.0,11.6,62.0,46,98.4,188.74
2023-09-30,2023,9,3,Saturday,Yes,No,VW001,Valuable,4419,37.2,62,Sunny,45,32,205.93,1.86,1,1.8,0.3,3.8,21.8,12,90.0,67.57
2023-10-01,2023,10,4,Sunday,No,No,WH006,General,20006,36.7,72,Sunny,60,177,15660.14,101.79,9,5.4,3.0,6.7,45.4,53,95.8,83.71
2023-10-01,2023,10,4,Sunday,No,No,WH005,General,20253,36.7,72,Sunny,82,260,25035.08,118.3,12,8.2,4.6,6.9,72.7,55,93.2,85.41
2023-10-01,2023,10,4,Sunday,No,No,WH004,General,24074,36.7,72,Sunny,66,268,31601.97,206.12,15,7.3,4.3,6.1,63.9,52,96.0,83.09
2023-10-01,2023,10,4,Sunday,No,No,WH003,General,18204,36.7,72,Sunny,91,321,37034.31,197.93,20,9.5,5.6,6.5,85.0,61,85.6,91.57
2023-10-01,2023,10,4,Sunday,No,No,WH002,General,18912,36.7,72,Sunny,56,210,19012.25,102.81,8,6.3,4.2,6.4,53.4,66,97.0,82.31
2023-10-01,2023,10,4,Sunday,No,No,WH001,General,23238,36.7,72,Sunny,70,238,22322.96,117.94,11,6.8,4.6,6.8,60.7,52,93.5,85.37
2023-10-01,2023,10,4,Sunday,No,No,VW001,Valuable,4419,36.7,72,Sunny,22,6,86.98,0.49,1,1.0,0.3,4.1,13.9,12,86.6,65.9
2023-10-01,2023,10,4,Sunday,No,No,EX001,Express,14467,36.7,72,Sunny,73,171,2024.21,16.36,7,6.0,5.9,7.0,58.3,45,98.1,116.72
2023-10-01,2023,10,4,Sunday,No,No,DG001,Dangerous Goods,11016,36.7,72,Sunny,53,50,2513.42,8.0,2,2.2,0.1,6.7,25.2,24,85.4,108.16
2023-10-01,2023,10,4,Sunday,No,No,CW001,Cold,13828,36.7,72,Sunny,67,166,14286.1,48.98,9,4.9,2.1,11.9,46.7,42,93.7,181.2
2023-10-01,2023,10,4,Sunday,No,No,LA001,Live Animal,11771,36.7,72,Sunny,38,16,592.0,7.98,1,0.8,0.0,6.9,19.0,14,85.5,129.28
2023-10-01,2023,10,4,Sunday,No,No,CW002,Cold,13143,36.7,72,Sunny,70,132,10583.62,40.92,5,5.0,1.2,11.9,52.5,48,96.7,175.97
2023-10-02,2023,10,4,Monday,No,No,WH006,General,20006,36.5,76,Sunny,65,237,24142.82,133.98,13,7.3,3.9,6.8,61.9,50,93.2,85.12
2023-10-02,2023,10,4,Monday,No,No,WH002,General,18912,36.5,76,Sunny,66,266,29519.4,160.9,12,7.7,5.0,6.6,66.1,72,88.9,87.65
2023-10-02,2023,10,4,Monday,No,No,WH005,General,20253,36.5,76,Sunny,68,187,21356.22,88.37,8,6.4,3.4,6.4,60.0,67,88.6,86.95
2023-10-02,2023,10,4,Monday,No,No,WH004,General,24074,36.5,76,Sunny,74,238,22734.37,98.16,13,7.2,4.6,6.1,59.3,54,93.3,88.97
2023-10-02,2023,10,4,Monday,No,No,WH003,General,18204,36.5,76,Sunny,93,362,34826.78,184.21,15,10.3,6.9,6.9,86.3,59,86.3,92.45
2023-10-02,2023,10,4,Monday,No,No,WH001,General,23238,36.5,76,Sunny,75,279,25979.19,124.76,16,8.2,5.1,6.9,66.2,66,97.4,88.15
2023-10-02,2023,10,4,Monday,No,No,LA001,Live Animal,11771,36.5,76,Sunny,68,36,1368.94,18.42,2,2.4,0.0,6.2,40.8,12,94.2,139.5
2023-10-02,2023,10,4,Monday,No,No,EX001,Express,14467,36.5,76,Sunny,80,254,5169.84,46.75,12,7.6,8.4,6.9,74.8,41,88.3,117.56
2023-10-02,2023,10,4,Monday,No,No,DG001,Dangerous Goods,11016,36.5,76,Sunny,53,35,2249.83,5.35,1,1.8,0.2,6.4,33.2,27,92.6,108.46
2023-10-02,2023,10,4,Monday,No,No,CW002,Cold,13143,36.5,76,Sunny,66,183,17280.97,79.52,7,5.6,2.2,11.4,52.1,49,97.9,183.99
2023-10-02,2023,10,4,Monday,No,No,CW001,Cold,13828,36.5,76,Sunny,77,199,19902.92,83.27,8,6.5,2.4,11.2,60.5,42,92.7,186.12
2023-10-02,2023,10,4,Monday,No,No,VW001,Valuable,4419,36.5,76,Sunny,32,14,208.62,1.31,1,0.7,0.2,4.0,17.4,12,90.3,64.14
2023-10-03,2023,10,4,Tuesday,No,No,WH006,General,20006,36.4,75,Sunny,89,320,30514.72,143.71,20,9.0,5.7,6.8,82.6,74,99.0,87.73
2023-10-03,2023,10,4,Tuesday,No,No,WH005,General,20253,36.4,75,Sunny,92,358,33441.94,176.91,17,9.6,6.6,6.1,85.0,69,98.4,91.58
2023-10-03,2023,10,4,Tuesday,No,No,WH004,General,24074,36.4,75,Sunny,77,256,23326.18,127.07,14,7.3,4.6,6.6,62.2,61,97.1,86.9
2023-10-03,2023,10,4,Tuesday,No,No,WH003,General,18204,36.4,75,Sunny,72,261,27150.58,138.63,17,7.2,5.1,6.9,65.9,53,88.6,87.01
2023-10-03,2023,10,4,Tuesday,No,No,WH002,General,18912,36.4,75,Sunny,65,168,16319.96,65.79,6,6.1,3.4,6.1,58.8,57,89.7,82.53
2023-10-03,2023,10,4,Tuesday,No,No,WH001,General,23238,36.4,75,Sunny,74,254,31352.96,164.89,13,7.3,4.6,6.6,65.6,63,89.8,83.93
2023-10-03,2023,10,4,Tuesday,No,No,VW001,Valuable,4419,36.4,75,Sunny,23,9,118.03,0.73,1,0.5,0.3,3.9,10.0,8,94.0,71.14
2023-10-03,2023,10,4,Tuesday,No,No,LA001,Live Animal,11771,36.4,75,Sunny,61,13,380.97,5.32,1,1.1,0.0,7.0,26.9,18,92.4,135.06
2023-10-03,2023,10,4,Tuesday,No,No,EX001,Express,14467,36.4,75,Sunny,81,170,3855.37,41.25,7,6.1,6.0,6.5,62.0,39,91.9,114.26
2023-10-03,2023,10,4,Tuesday,No,No,DG001,Dangerous Goods,11016,36.4,75,Sunny,76,95,6668.55,19.77,4,3.4,0.3,7.0,46.4,29,92.0,112.84
2023-10-03,2023,10,4,Tuesday,No,No,CW002,Cold,13143,36.4,75,Sunny,96,264,24322.45,106.76,11,7.7,2.7,11.7,75.2,50,88.0,187.02
2023-10-03,2023,10,4,Tuesday,No,No,CW001,Cold,13828,36.4,75,Sunny,95,181,15063.01,55.88,8,6.4,2.3,11.8,60.9,41,94.9,186.63
2023-10-04,2023,10,4,Wednesday,No,No,WH005,General,20253,36.9,75,Sunny,84,229,21062.12,124.36,12,7.3,4.5,6.2,68.1,61,85.3,87.83
2023-10-04,2023,10,4,Wednesday,No,No,WH004,General,24074,36.9,75,Sunny,57,212,21823.92,95.85,11,6.3,4.1,6.4,54.3,66,91.9,83.44
2023-10-04,2023,10,4,Wednesday,No,No,WH003,General,18204,36.9,75,Sunny,91,262,30300.69,139.76,13,8.3,4.2,7.1,78.8,71,96.4,84.46
2023-10-04,2023,10,4,Wednesday,No,No,WH002,General,18912,36.9,75,Sunny,73,237,26581.79,151.07,10,6.9,4.3,6.4,64.2,68,87.0,89.39
2023-10-04,2023,10,4,Wednesday,No,No,WH001,General,23238,36.9,75,Sunny,56,162,16942.52,100.34,7,5.7,3.2,6.8,47.5,62,99.0,85.81
2023-10-04,2023,10,4,Wednesday,No,No,WH006,General,20006,36.9,75,Sunny,85,219,19791.05,102.92,10,6.6,4.3,6.7,67.1,50,91.5,90.15
2023-10-04,2023,10,4,Wednesday,No,No,LA001,Live Animal,11771,36.9,75,Sunny,49,23,744.91,13.41,1,1.3,0.0,6.6,22.8,13,89.3,138.02
2023-10-04,2023,10,4,Wednesday,No,No,EX001,Express,14467,36.9,75,Sunny,78,206,5149.28,45.99,8,6.9,7.5,6.9,70.0,48,89.9,115.31
2023-10-04,2023,10,4,Wednesday,No,No,DG001,Dangerous Goods,11016,36.9,75,Sunny,77,48,2798.96,6.5,2,2.6,0.4,7.2,44.5,22,90.4,108.88
2023-10-04,2023,10,4,Wednesday,No,No,CW002,Cold,13143,36.9,75,Sunny,86,144,11676.51,39.35,6,5.4,1.5,11.8,55.2,42,98.0,177.4
2023-10-04,2023,10,4,Wednesday,No,No,CW001,Cold,13828,36.9,75,Sunny,75,214,22729.72,109.28,14,6.7,2.3,12.0,61.9,44,98.3,183.23
2023-10-04,2023,10,4,Wednesday,No,No,VW001,Valuable,4419,36.9,75,Sunny,29,7,45.83,0.3,1,0.7,0.1,4.0,18.8,8,90.7,65.29
2023-10-05,2023,10,4,Thursday,No,No,WH005,General,20253,37.8,75,Sunny,94,360,38166.14,241.94,17,10.4,6.1,6.5,88.1,77,96.9,95.54
2023-10-05,2023,10,4,Thursday,No,No,WH004,General,24074,37.8,75,Sunny,67,281,28722.18,116.9,12,7.6,4.7,7.2,59.8,71,85.9,84.92
2023-10-05,2023,10,4,Thursday,No,No,WH003,General,18204,37.8,75,Sunny,73,269,32961.54,211.25,14,8.1,5.0,6.7,65.6,54,89.6,83.23
2023-10-05,2023,10,4,Thursday,No,No,WH002,General,18912,37.8,75,Sunny,89,340,32568.61,133.95,20,9.5,5.6,6.9,78.1,65,87.8,90.81
2023-10-05,2023,10,4,Thursday,No,No,WH001,General,23238,37.8,75,Sunny,92,246,25766.49,139.55,9,7.9,4.2,6.9,73.8,58,86.4,86.42
2023-10-05,2023,10,4,Thursday,No,No,WH006,General,20006,37.8,75,Sunny,71,225,24976.28,100.28,10,6.7,4.2,6.8,63.7,67,96.9,87.81
2023-10-05,2023,10,4,Thursday,No,No,LA001,Live Animal,11771,37.8,75,Sunny,57,19,435.56,4.8,1,1.6,0.0,6.8,26.6,15,91.2,136.18
2023-10-05,2023,10,4,Thursday,No,No,EX001,Express,14467,37.8,75,Sunny,86,200,4228.66,51.16,9,6.6,7.2,6.5,68.6,38,93.4,116.71
2023-10-05,2023,10,4,Thursday,No,No,DG001,Dangerous Goods,11016,37.8,75,Sunny,59,53,2874.04,5.95,2,2.7,0.3,6.6,30.7,20,98.2,112.96
2023-10-05,2023,10,4,Thursday,No,No,CW002,Cold,13143,37.8,75,Sunny,90,148,14056.13,64.24,7,5.2,1.9,11.7,59.0,47,95.0,183.0
2023-10-05,2023,10,4,Thursday,No,No,CW001,Cold,13828,37.8,75,Sunny,68,134,14664.26,62.14,7,4.3,1.4,11.9,49.9,40,87.9,175.12
2023-10-05,2023,10,4,Thursday,No,No,VW001,Valuable,4419,37.8,75,Sunny,51,34,481.91,4.11,1,1.9,0.4,4.0,31.7,10,91.5,71.99
2023-10-06,2023,10,4,Friday,Yes,No,WH006,General,20006,36.2,70,Sunny,59,195,22405.57,107.22,7,6.3,3.9,6.7,57.5,66,96.6,82.29
2023-10-06,2023,10,4,Friday,Yes,No,WH005,General,20253,36.2,70,Sunny,85,316,31481.3,158.93,17,9.1,5.9,6.4,77.4,65,90.0,85.83
2023-10-06,2023,10,4,Friday,Yes,No,WH004,General,24074,36.2,70,Sunny,89,331,32442.92,139.81,22,9.9,5.9,6.2,84.1,59,96.8,88.64
2023-10-06,2023,10,4,Friday,Yes,No,WH003,General,18204,36.2,70,Sunny,58,215,23935.49,126.49,14,6.8,4.2,6.8,55.1,64,87.5,89.02
2023-10-06,2023,10,4,Friday,Yes,No,WH002,General,18912,36.2,70,Sunny,63,185,16942.86,71.49,12,5.5,3.0,6.1,49.3,56,88.1,84.5
2023-10-06,2023,10,4,Friday,Yes,No,WH001,General,23238,36.2,70,Sunny,77,196,23888.71,132.15,9,6.5,3.8,6.6,62.2,61,94.6,84.63
2023-10-06,2023,10,4,Friday,Yes,No,VW001,Valuable,4419,36.2,70,Sunny,35,28,357.21,1.96,1,0.9,0.2,3.9,18.6,15,97.1,72.81
2023-10-06,2023,10,4,Friday,Yes,No,EX001,Express,14467,36.2,70,Sunny,81,234,5239.83,35.43,9,7.4,7.9,6.8,76.1,45,96.1,118.99
